timestamp_issue,timestamp_target,horizon_min,farm_power_pred,farm_power_low,farm_power_high,farm_energy_pred,forecast_quality
2026-05-12,2026-05-12,10,866.4,0.0,2200.0,144.4,production
2026-05-12,2026-05-12,30,726.61,0.0,2200.0,363.31,production
2026-05-12,2026-05-12,30,4806.32,0.0,2200.0,2403.16,production
2026-05-12,2026-05-12,60,1007.45,0.0,2200.0,1007.45,production
2026-05-12,2026-05-12,60,2947.76,0.0,2200.0,2947.76,production
2026-05-12,2026-05-12,360,3022.19,0.0,2200.0,18133.14,reference_only
2026-05-12,2026-05-12,360,6342.97,229.36,2200.0,38057.82,reference_only
2026-05-12,2026-05-12,1440,3987.55,0.0,2200.0,95701.2,reference_only
2026-05-12,2026-05-12,1440,4082.92,0.0,2200.0,97990.08,reference_only
2026-05-13,2026-05-13,10,910.65,156.48,2103.43,151.78,production
2026-05-13,2026-05-13,10,997.17,163.41,2154.77,166.19,production
2026-05-13,2026-05-13,30,1230.96,0.0,2200.0,615.48,production
2026-05-13,2026-05-13,30,2006.68,3.14,2200.0,1003.34,production
2026-05-13,2026-05-13,60,1462.33,0.0,2200.0,1462.33,production
2026-05-13,2026-05-13,60,1980.41,0.0,2200.0,1980.41,production
2026-05-13,2026-05-13,360,2804.08,0.0,2200.0,16824.48,reference_only
2026-05-13,2026-05-13,360,3910.73,11.23,2200.0,23464.38,reference_only
2026-05-13,2026-05-13,1440,4780.19,0.0,2200.0,114724.56,reference_only
2026-05-13,2026-05-13,1440,4271.12,0.0,2200.0,102506.88,reference_only
2026-05-14,2026-05-14,10,3781.96,2378.86,2189.94,630.33,production
2026-05-14,2026-05-14,10,3801.38,2410.78,2189.77,633.56,production
2026-05-14,2026-05-14,30,3924.49,1650.69,2200.0,1962.24,production
2026-05-14,2026-05-14,30,3889.75,1187.68,2200.0,1944.88,production
2026-05-14,2026-05-14,60,4151.87,1239.42,2200.0,4151.87,production
2026-05-14,2026-05-14,60,4108.86,1212.61,2200.0,4108.86,production
2026-05-14,2026-05-14,360,4802.77,240.18,2200.0,28816.62,reference_only
2026-05-14,2026-05-14,360,4999.28,48.3,2200.0,29995.68,reference_only
2026-05-14,2026-05-14,1440,5961.07,621.54,2200.0,143065.68,reference_only
2026-05-14,2026-05-14,1440,5627.5,281.36,2200.0,135060.0,reference_only
2026-05-15,2026-05-15,10,3953.25,2492.23,2197.44,658.88,production
2026-05-15,2026-05-15,10,3971.5,2526.17,2196.71,661.92,production
2026-05-15,2026-05-15,30,4160.67,1655.92,2200.0,2080.34,production
2026-05-15,2026-05-15,30,4097.63,1059.44,2200.0,2048.82,production
2026-05-15,2026-05-15,60,4438.22,1172.28,2200.0,4438.22,production
2026-05-15,2026-05-15,60,4424.01,1187.96,2200.0,4424.01,production
2026-05-15,2026-05-15,360,6444.14,768.2,2200.0,38664.84,reference_only
2026-05-15,2026-05-15,360,7097.95,816.36,2200.0,42587.7,reference_only
2026-05-15,2026-05-15,1440,5612.18,194.33,2200.0,134692.32,reference_only
2026-05-15,2026-05-15,1440,5533.13,158.97,2200.0,132795.12,reference_only
2026-05-16,2026-05-16,10,2379.89,1205.31,2163.09,396.65,production
2026-05-16,2026-05-16,10,2410.47,1220.33,2178.26,401.74,production
2026-05-16,2026-05-16,30,2654.88,642.85,2200.0,1327.44,production
2026-05-16,2026-05-16,30,2833.09,260.31,2200.0,1416.55,production
2026-05-16,2026-05-16,60,2956.6,332.62,2200.0,2956.6,production
2026-05-16,2026-05-16,60,3097.45,329.52,2200.0,3097.45,production
2026-05-16,2026-05-16,360,4149.21,244.52,2200.0,24895.26,reference_only
2026-05-16,2026-05-16,360,4269.37,125.95,2200.0,25616.22,reference_only
2026-05-16,2026-05-16,1440,4795.46,0.0,2200.0,115091.04,reference_only
2026-05-16,2026-05-16,1440,4828.89,0.0,2200.0,115893.36,reference_only
2026-05-17,2026-05-17,10,2267.38,1012.45,2173.13,377.9,production
2026-05-17,2026-05-17,10,2294.68,1039.81,2178.3,382.45,production
2026-05-17,2026-05-17,30,2511.68,498.89,2200.0,1255.84,production
2026-05-17,2026-05-17,30,2534.51,237.94,2200.0,1267.26,production
2026-05-17,2026-05-17,60,2766.39,271.27,2200.0,2766.39,production
2026-05-17,2026-05-17,60,2843.24,281.99,2200.0,2843.24,production
2026-05-17,2026-05-17,360,3641.06,57.09,2200.0,21846.36,reference_only
2026-05-17,2026-05-17,360,4114.6,44.12,2200.0,24687.6,reference_only
2026-05-17,2026-05-17,1440,4754.14,0.0,2200.0,114099.36,reference_only
2026-05-17,2026-05-17,1440,4713.37,0.0,2200.0,113120.88,reference_only
2026-05-18,2026-05-18,10,2800.81,1621.27,2153.67,466.8,production
2026-05-18,2026-05-18,10,2858.63,1645.11,2175.38,476.44,production
2026-05-18,2026-05-18,30,3072.1,964.31,2200.0,1536.05,production
2026-05-18,2026-05-18,30,3527.92,506.99,2200.0,1763.96,production
2026-05-18,2026-05-18,60,3328.64,549.19,2200.0,3328.64,production
2026-05-18,2026-05-18,60,3608.9,572.96,2200.0,3608.9,production
2026-05-18,2026-05-18,360,2787.22,0.0,2200.0,16723.32,reference_only
2026-05-18,2026-05-18,360,3016.82,0.0,2200.0,18100.92,reference_only
2026-05-18,2026-05-18,1440,5078.0,0.0,2200.0,121872.0,reference_only
2026-05-18,2026-05-18,1440,4973.68,0.0,2200.0,119368.32,reference_only
2026-05-19,2026-05-19,10,2030.34,960.53,2135.36,338.39,production
2026-05-19,2026-05-19,10,2066.13,970.03,2163.46,344.36,production
2026-05-19,2026-05-19,30,2317.92,470.68,2200.0,1158.96,production
2026-05-19,2026-05-19,30,2627.64,195.34,2200.0,1313.82,production
2026-05-19,2026-05-19,60,2568.39,202.66,2200.0,2568.39,production
2026-05-19,2026-05-19,60,2881.77,226.97,2200.0,2881.77,production
2026-05-19,2026-05-19,360,3052.57,0.0,2200.0,18315.42,reference_only
2026-05-19,2026-05-19,360,3536.92,0.0,2200.0,21221.52,reference_only
2026-05-19,2026-05-19,1440,4702.61,0.0,2200.0,112862.64,reference_only
2026-05-19,2026-05-19,1440,4278.09,0.0,2200.0,102674.16,reference_only
2026-05-20,2026-05-20,10,925.92,207.2,2109.07,154.32,production
2026-05-20,2026-05-20,10,973.98,209.45,2135.25,162.33,production
2026-05-20,2026-05-20,30,1285.3,48.8,2200.0,642.65,production
2026-05-20,2026-05-20,30,1607.43,0.0,2200.0,803.72,production
2026-05-20,2026-05-20,60,1588.42,0.0,2200.0,1588.42,production
2026-05-20,2026-05-20,60,1937.37,2.21,2200.0,1937.37,production
2026-05-20,2026-05-20,360,3379.58,0.0,2200.0,20277.48,reference_only
2026-05-20,2026-05-20,360,3486.87,0.0,2200.0,20921.22,reference_only
2026-05-20,2026-05-20,1440,4271.6,0.0,2200.0,102518.4,reference_only
2026-05-20,2026-05-20,1440,4412.61,0.0,2200.0,105902.64,reference_only
2026-05-21,2026-05-21,10,1255.66,427.99,2110.66,209.28,production
2026-05-21,2026-05-21,10,1335.17,448.92,2149.93,222.53,production
2026-05-21,2026-05-21,30,1560.92,85.59,2200.0,780.46,production
2026-05-21,2026-05-21,30,1849.94,0.0,2200.0,924.97,production
2026-05-21,2026-05-21,60,1823.76,0.0,2200.0,1823.76,production
2026-05-21,2026-05-21,60,2240.79,0.07,2200.0,2240.79,production
2026-05-21,2026-05-21,360,1865.58,0.0,2200.0,11193.48,reference_only
2026-05-21,2026-05-21,360,2482.23,0.0,2200.0,14893.38,reference_only
2026-05-21,2026-05-21,1440,4912.18,0.0,2200.0,117892.32,reference_only
2026-05-21,2026-05-21,1440,4427.44,0.0,2200.0,106258.56,reference_only
2026-05-22,2026-05-22,10,1453.62,599.5,2119.56,242.27,production
2026-05-22,2026-05-22,10,1497.37,609.89,2144.81,249.56,production
2026-05-22,2026-05-22,30,1871.16,262.52,2200.0,935.58,production
2026-05-22,2026-05-22,30,2218.2,49.88,2200.0,1109.1,production
2026-05-22,2026-05-22,60,2033.7,79.4,2200.0,2033.7,production
2026-05-22,2026-05-22,60,2291.71,83.43,2200.0,2291.71,production
2026-05-22,2026-05-22,360,2631.42,0.0,2200.0,15788.52,reference_only
2026-05-22,2026-05-22,360,3457.26,2.04,2200.0,20743.56,reference_only
2026-05-22,2026-05-22,1440,4832.06,0.0,2200.0,115969.44,reference_only
2026-05-22,2026-05-22,1440,4526.34,0.0,2200.0,108632.16,reference_only
2026-05-23,2026-05-23,10,3636.27,2423.07,2167.47,606.04,production
2026-05-23,2026-05-23,10,3673.14,2454.76,2174.53,612.19,production
2026-05-23,2026-05-23,30,3871.65,1760.49,2200.0,1935.83,production
2026-05-23,2026-05-23,30,3903.01,1312.87,2200.0,1951.51,production
2026-05-23,2026-05-23,60,4270.67,1485.57,2200.0,4270.67,production
2026-05-23,2026-05-23,60,4426.33,1583.53,2200.0,4426.33,production
2026-05-23,2026-05-23,360,4270.69,45.6,2200.0,25624.14,reference_only
2026-05-23,2026-05-23,360,4394.2,0.0,2200.0,26365.2,reference_only
2026-05-23,2026-05-23,1440,5307.17,350.34,2200.0,127372.08,reference_only
2026-05-23,2026-05-23,1440,5352.2,177.29,2200.0,128452.8,reference_only
2026-05-24,2026-05-24,10,4889.16,3470.98,2189.4,814.86,production
2026-05-24,2026-05-24,10,4908.45,3504.96,2188.05,818.08,production
2026-05-24,2026-05-24,30,5075.44,2559.27,2200.0,2537.72,production
2026-05-24,2026-05-24,30,5061.09,1878.17,2200.0,2530.55,production
2026-05-24,2026-05-24,60,5318.12,1938.77,2200.0,5318.12,production
2026-05-24,2026-05-24,60,5293.34,1974.35,2200.0,5293.34,production
2026-05-24,2026-05-24,360,4955.51,223.44,2200.0,29733.06,reference_only
2026-05-24,2026-05-24,360,5281.38,46.97,2200.0,31688.28,reference_only
2026-05-24,2026-05-24,1440,6123.08,409.82,2200.0,146953.92,reference_only
2026-05-24,2026-05-24,1440,5939.17,238.49,2200.0,142540.08,reference_only
2026-05-25,2026-05-25,10,5006.08,3517.78,2190.51,834.35,production
2026-05-25,2026-05-25,10,5015.96,3540.11,2193.99,835.99,production
2026-05-25,2026-05-25,30,5153.29,2532.7,2200.0,2576.64,production
2026-05-25,2026-05-25,30,5164.93,1915.14,2200.0,2582.47,production
2026-05-25,2026-05-25,60,5276.6,1869.71,2200.0,5276.6,production
2026-05-25,2026-05-25,60,5301.14,1863.4,2200.0,5301.14,production
2026-05-25,2026-05-25,360,5817.29,507.38,2200.0,34903.74,reference_only
2026-05-25,2026-05-25,360,5680.72,179.43,2200.0,34084.32,reference_only
2026-05-25,2026-05-25,1440,6126.06,251.35,2200.0,147025.44,reference_only
2026-05-25,2026-05-25,1440,6039.56,206.3,2200.0,144949.44,reference_only
2026-05-26,2026-05-26,10,8739.78,7157.26,2197.58,1456.63,production
2026-05-26,2026-05-26,10,8750.2,7182.85,2197.75,1458.37,production
2026-05-26,2026-05-26,30,8545.51,5551.48,2200.0,4272.76,production
2026-05-26,2026-05-26,30,8499.8,4418.31,2200.0,4249.9,production
2026-05-26,2026-05-26,60,8113.18,3949.3,2200.0,8113.18,production
2026-05-26,2026-05-26,60,8146.69,4017.3,2200.0,8146.69,production
2026-05-26,2026-05-26,360,8236.08,1635.88,2200.0,49416.48,reference_only
2026-05-26,2026-05-26,360,8217.81,1146.75,2200.0,49306.86,reference_only
2026-05-26,2026-05-26,1440,7527.65,491.24,2200.0,180663.6,reference_only
2026-05-26,2026-05-26,1440,7419.34,570.15,2200.0,178064.16,reference_only
2026-05-27,2026-05-27,10,5748.28,4318.99,2184.03,958.05,production
2026-05-27,2026-05-27,10,5740.79,4320.06,2182.92,956.8,production
2026-05-27,2026-05-27,30,5829.85,3190.45,2200.0,2914.93,production
2026-05-27,2026-05-27,30,5860.73,2378.27,2200.0,2930.36,production
2026-05-27,2026-05-27,60,5922.84,2282.73,2200.0,5922.84,production
2026-05-27,2026-05-27,60,5978.28,2297.13,2200.0,5978.28,production
2026-05-27,2026-05-27,360,7288.87,1212.55,2200.0,43733.22,reference_only
2026-05-27,2026-05-27,360,7105.88,654.63,2200.0,42635.28,reference_only
2026-05-27,2026-05-27,1440,6527.27,448.95,2200.0,156654.48,reference_only
2026-05-27,2026-05-27,1440,6461.06,399.82,2200.0,155065.44,reference_only
2026-05-28,2026-05-28,10,3219.66,1777.06,2189.69,536.61,production
2026-05-28,2026-05-28,10,3231.81,1803.97,2189.49,538.63,production
2026-05-28,2026-05-28,30,3531.48,1035.33,2200.0,1765.74,production
2026-05-28,2026-05-28,30,3515.83,510.04,2200.0,1757.91,production
2026-05-28,2026-05-28,60,3902.92,627.5,2200.0,3902.92,production
2026-05-28,2026-05-28,60,3919.23,648.49,2200.0,3919.23,production
2026-05-28,2026-05-28,360,5727.53,666.69,2200.0,34365.18,reference_only
2026-05-28,2026-05-28,360,5491.46,361.74,2200.0,32948.76,reference_only
2026-05-28,2026-05-28,1440,5138.77,0.0,2200.0,123330.48,reference_only
2026-05-28,2026-05-28,1440,5196.38,0.0,2200.0,124713.12,reference_only
2026-05-29,2026-05-29,10,3172.37,2135.43,2129.96,528.73,production
2026-05-29,2026-05-29,10,3200.31,2126.27,2162.32,533.38,production
2026-05-29,2026-05-29,30,3379.89,1439.2,2200.0,1689.94,production
2026-05-29,2026-05-29,30,3729.85,909.58,2200.0,1864.92,production
2026-05-29,2026-05-29,60,3650.57,986.09,2200.0,3650.57,production
2026-05-29,2026-05-29,60,3946.91,964.06,2200.0,3946.91,production
2026-05-29,2026-05-29,360,6672.33,1664.71,2200.0,40033.98,reference_only
2026-05-29,2026-05-29,360,7440.7,1415.89,2200.0,44644.2,reference_only
2026-05-29,2026-05-29,1440,5181.63,6.73,2200.0,124359.12,reference_only
2026-05-29,2026-05-29,1440,4975.14,23.64,2200.0,119403.36,reference_only
2026-05-30,2026-05-30,10,638.11,117.29,2073.4,106.35,production
2026-05-30,2026-05-30,10,728.92,131.49,2128.78,121.49,production
2026-05-30,2026-05-30,30,1035.57,79.13,2200.0,517.78,production
2026-05-30,2026-05-30,30,1910.37,43.5,2200.0,955.18,production
2026-05-30,2026-05-30,60,1279.9,28.33,2200.0,1279.9,production
2026-05-30,2026-05-30,60,2110.41,40.13,2200.0,2110.41,production
2026-05-30,2026-05-30,360,3856.58,3.48,2200.0,23139.48,reference_only
2026-05-30,2026-05-30,360,4001.06,0.0,2200.0,24006.36,reference_only
2026-05-30,2026-05-30,1440,4820.55,0.0,2200.0,115693.2,reference_only
2026-05-30,2026-05-30,1440,3900.4,12.13,2200.0,93609.6,reference_only
2026-05-31,2026-05-31,10,2531.2,1632.85,2121.9,421.87,production
2026-05-31,2026-05-31,10,2585.78,1644.66,2157.16,430.96,production
2026-05-31,2026-05-31,30,2818.48,1118.24,2200.0,1409.24,production
2026-05-31,2026-05-31,30,3025.26,776.18,2200.0,1512.63,production
2026-05-31,2026-05-31,60,2921.73,718.76,2200.0,2921.73,production
2026-05-31,2026-05-31,60,3334.19,723.13,2200.0,3334.19,production
2026-05-31,2026-05-31,360,7993.54,1201.39,2200.0,47961.24,reference_only
2026-05-31,2026-05-31,360,7107.48,300.77,2200.0,42644.88,reference_only
2026-05-31,2026-05-31,1440,4592.23,0.0,2200.0,110213.52,reference_only
2026-05-31,2026-05-31,1440,4296.48,0.0,2200.0,103115.52,reference_only
2026-06-01,2026-06-01,10,9936.25,8283.36,2200.0,1656.04,production
2026-06-01,2026-06-01,10,9949.08,8316.19,2200.0,1658.18,production
2026-06-01,2026-06-01,30,9826.22,6611.65,2200.0,4913.11,production
2026-06-01,2026-06-01,30,9629.98,5031.14,2200.0,4814.99,production
2026-06-01,2026-06-01,60,9811.09,5167.06,2200.0,9811.09,production
2026-06-01,2026-06-01,60,10403.8,5789.48,2200.0,10403.8,production
2026-06-01,2026-06-01,360,7316.34,928.61,2200.0,43898.04,reference_only
2026-06-01,2026-06-01,360,7895.69,749.89,2200.0,47374.14,reference_only
2026-06-01,2026-06-01,1440,8176.62,481.46,2200.0,196238.88,reference_only
2026-06-01,2026-06-01,1440,9021.45,806.24,2200.0,216514.8,reference_only
2026-06-02,2026-06-02,10,3043.31,1985.62,2146.33,507.22,production
2026-06-02,2026-06-02,10,3100.22,2000.63,2167.3,516.7,production
2026-06-02,2026-06-02,30,3387.31,1384.25,2200.0,1693.65,production
2026-06-02,2026-06-02,30,3848.41,867.03,2200.0,1924.2,production
2026-06-02,2026-06-02,60,3572.26,986.25,2200.0,3572.26,production
2026-06-02,2026-06-02,60,3917.77,985.94,2200.0,3917.77,production
2026-06-02,2026-06-02,360,4295.16,136.67,2200.0,25770.96,reference_only
2026-06-02,2026-06-02,360,4039.72,7.93,2200.0,24238.32,reference_only
2026-06-02,2026-06-02,1440,6735.62,484.58,2200.0,161654.88,reference_only
2026-06-02,2026-06-02,1440,6519.96,597.79,2200.0,156479.04,reference_only
2026-06-03,2026-06-03,10,8630.93,7146.52,2191.66,1438.49,production
2026-06-03,2026-06-03,10,8636.1,7169.62,2189.87,1439.35,production
2026-06-03,2026-06-03,30,8619.02,5888.4,2200.0,4309.51,production
2026-06-03,2026-06-03,30,8639.74,4960.38,2200.0,4319.87,production
2026-06-03,2026-06-03,60,8566.08,4792.14,2200.0,8566.08,production
2026-06-03,2026-06-03,60,8700.12,4952.61,2200.0,8700.12,production
2026-06-03,2026-06-03,360,7725.57,1986.17,2200.0,46353.42,reference_only
2026-06-03,2026-06-03,360,7695.62,1340.42,2200.0,46173.72,reference_only
2026-06-03,2026-06-03,1440,8113.62,1069.69,2200.0,194726.88,reference_only
2026-06-03,2026-06-03,1440,8139.23,1135.64,2200.0,195341.52,reference_only
2026-06-04,2026-06-04,10,3443.81,1827.81,2200.0,573.97,production
2026-06-04,2026-06-04,10,3369.78,1776.53,2200.0,561.63,production
2026-06-04,2026-06-04,30,3423.01,883.26,2200.0,1711.51,production
2026-06-04,2026-06-04,30,3298.27,371.24,2200.0,1649.13,production
2026-06-04,2026-06-04,60,3357.12,342.07,2200.0,3357.12,production
2026-06-04,2026-06-04,60,3419.7,404.45,2200.0,3419.7,production
2026-06-04,2026-06-04,360,5005.22,400.34,2200.0,30031.32,reference_only
2026-06-04,2026-06-04,360,6551.55,630.62,2200.0,39309.3,reference_only
2026-06-04,2026-06-04,1440,4943.17,0.0,2200.0,118636.08,reference_only
2026-06-04,2026-06-04,1440,5685.54,0.0,2200.0,136452.96,reference_only
2026-06-05,2026-06-05,10,7627.81,6053.61,2193.68,1271.3,production
2026-06-05,2026-06-05,10,7590.04,6033.13,2195.08,1265.01,production
2026-06-05,2026-06-05,30,7704.38,4745.46,2200.0,3852.19,production
2026-06-05,2026-06-05,30,7647.9,3811.97,2200.0,3823.95,production
2026-06-05,2026-06-05,60,7765.99,3796.02,2200.0,7765.99,production
2026-06-05,2026-06-05,60,7788.48,3884.99,2200.0,7788.48,production
2026-06-05,2026-06-05,360,8144.33,1807.04,2200.0,48865.98,reference_only
2026-06-05,2026-06-05,360,8587.14,1289.42,2200.0,51522.84,reference_only
2026-06-05,2026-06-05,1440,8367.87,1152.98,2200.0,200828.88,reference_only
2026-06-05,2026-06-05,1440,8534.24,1193.2,2200.0,204821.76,reference_only
2026-06-06,2026-06-06,10,11052.04,9393.39,2200.0,1842.01,production
2026-06-06,2026-06-06,10,11011.28,9377.93,2200.0,1835.21,production
2026-06-06,2026-06-06,30,10760.76,7509.03,2200.0,5380.38,production
2026-06-06,2026-06-06,30,10711.05,5964.36,2200.0,5355.52,production
2026-06-06,2026-06-06,60,10231.76,5526.92,2200.0,10231.76,production
2026-06-06,2026-06-06,60,10289.96,5614.44,2200.0,10289.96,production
2026-06-06,2026-06-06,360,9956.49,2835.57,2200.0,59738.94,reference_only
2026-06-06,2026-06-06,360,9964.36,2390.86,2200.0,59786.16,reference_only
2026-06-06,2026-06-06,1440,8735.66,1286.29,2200.0,209655.84,reference_only
2026-06-06,2026-06-06,1440,8446.09,1110.51,2200.0,202706.16,reference_only
2026-06-07,2026-06-07,10,7996.03,6363.07,2198.72,1332.67,production
2026-06-07,2026-06-07,10,7908.73,6300.63,2198.27,1318.12,production
2026-06-07,2026-06-07,30,8029.71,4953.29,2200.0,4014.86,production
2026-06-07,2026-06-07,30,8024.56,3921.98,2200.0,4012.28,production
2026-06-07,2026-06-07,60,7696.85,3352.54,2200.0,7696.85,production
2026-06-07,2026-06-07,60,7668.3,3376.49,2200.0,7668.3,production
2026-06-07,2026-06-07,360,7860.47,1283.16,2200.0,47162.82,reference_only
2026-06-07,2026-06-07,360,7144.49,470.51,2200.0,42866.94,reference_only
2026-06-07,2026-06-07,1440,6711.06,460.73,2200.0,161065.44,reference_only
2026-06-07,2026-06-07,1440,6922.81,706.77,2200.0,166147.44,reference_only
2026-06-08,2026-06-08,10,889.26,406.95,2047.85,148.21,production
2026-06-08,2026-06-08,10,1386.78,416.5,2196.32,231.13,production
2026-06-08,2026-06-08,30,1281.59,289.21,2200.0,640.79,production
2026-06-08,2026-06-08,30,5010.35,242.79,2200.0,2505.18,production
2026-06-08,2026-06-08,60,1553.4,207.03,2200.0,1553.4,production
2026-06-08,2026-06-08,60,3303.6,170.8,2200.0,3303.6,production
2026-06-08,2026-06-08,360,6420.32,221.25,2200.0,38521.92,reference_only
2026-06-08,2026-06-08,360,6552.09,175.43,2200.0,39312.54,reference_only
2026-06-08,2026-06-08,1440,4552.55,0.0,2200.0,109261.2,reference_only
2026-06-08,2026-06-08,1440,4874.19,164.89,2200.0,116980.56,reference_only
2026-06-09,2026-06-09,10,378.33,0.0,2036.98,63.05,production
2026-06-09,2026-06-09,10,866.4,0.0,2200.0,144.4,production
2026-06-09,2026-06-09,30,726.61,0.0,2200.0,363.31,production
2026-06-09,2026-06-09,30,4806.32,0.0,2200.0,2403.16,production
2026-06-09,2026-06-09,60,1007.45,0.0,2200.0,1007.45,production
2026-06-09,2026-06-09,60,2947.76,0.0,2200.0,2947.76,production
2026-06-09,2026-06-09,360,3570.78,34.28,2200.0,21424.68,reference_only
2026-06-09,2026-06-09,360,6273.3,229.36,2200.0,37639.8,reference_only
2026-06-09,2026-06-09,1440,3987.55,0.0,2200.0,95701.2,reference_only
2026-06-09,2026-06-09,1440,4082.92,0.0,2200.0,97990.08,reference_only
2026-06-10,2026-06-10,10,378.33,0.0,2036.98,63.05,production
2026-06-10,2026-06-10,10,866.4,0.0,2200.0,144.4,production
2026-06-10,2026-06-10,30,726.61,0.0,2200.0,363.31,production
2026-06-10,2026-06-10,30,4806.32,0.0,2200.0,2403.16,production
2026-06-10,2026-06-10,60,1007.45,0.0,2200.0,1007.45,production
2026-06-10,2026-06-10,60,2947.76,0.0,2200.0,2947.76,production
2026-06-10,2026-06-10,360,3022.19,0.0,2200.0,18133.14,reference_only
2026-06-10,2026-06-10,360,6342.97,229.36,2200.0,38057.82,reference_only
2026-06-10,2026-06-10,1440,3987.55,0.0,2200.0,95701.2,reference_only
2026-06-10,2026-06-10,1440,4082.92,0.0,2200.0,97990.08,reference_only
2026-06-11,2026-06-11,10,378.33,0.0,2036.98,63.05,production
2026-06-11,2026-06-11,10,866.4,0.0,2200.0,144.4,production
2026-06-11,2026-06-11,30,726.61,0.0,2200.0,363.31,production
2026-06-11,2026-06-11,30,4806.32,0.0,2200.0,2403.16,production
2026-06-11,2026-06-11,60,1007.45,0.0,2200.0,1007.45,production
2026-06-11,2026-06-11,60,2947.76,0.0,2200.0,2947.76,production
2026-06-11,2026-06-11,360,3022.19,0.0,2200.0,18133.14,reference_only
2026-06-11,2026-06-11,360,6342.97,229.36,2200.0,38057.82,reference_only
2026-06-11,2026-06-11,1440,3987.55,0.0,2200.0,95701.2,reference_only
2026-06-11,2026-06-11,1440,4082.92,0.0,2200.0,97990.08,reference_only
2026-06-12,2026-06-12,10,378.33,0.0,2036.98,63.05,production
2026-06-12,2026-06-12,10,866.4,0.0,2200.0,144.4,production
2026-06-12,2026-06-12,30,726.61,0.0,2200.0,363.31,production
2026-06-12,2026-06-12,30,4806.32,0.0,2200.0,2403.16,production
2026-06-12,2026-06-12,60,1007.45,0.0,2200.0,1007.45,production
2026-06-12,2026-06-12,60,2947.76,0.0,2200.0,2947.76,production
2026-06-12,2026-06-12,360,3022.19,0.0,2200.0,18133.14,reference_only
2026-06-12,2026-06-12,360,6342.97,229.36,2200.0,38057.82,reference_only
2026-06-12,2026-06-12,1440,3987.55,0.0,2200.0,95701.2,reference_only
2026-06-12,2026-06-12,1440,4082.92,0.0,2200.0,97990.08,reference_only
2026-06-13,2026-06-13,10,2206.25,900.18,2184.57,367.71,production
2026-06-13,2026-06-13,10,2248.03,932.02,2189.01,374.67,production
2026-06-13,2026-06-13,30,2468.65,409.58,2200.0,1234.33,production
2026-06-13,2026-06-13,30,2533.04,160.3,2200.0,1266.52,production
2026-06-13,2026-06-13,60,2776.5,199.53,2200.0,2776.5,production
2026-06-13,2026-06-13,60,2851.41,220.33,2200.0,2851.41,production
2026-06-13,2026-06-13,360,2963.27,0.0,2200.0,17779.62,reference_only
2026-06-13,2026-06-13,360,3205.53,0.0,2200.0,19233.18,reference_only
2026-06-13,2026-06-13,1440,4308.31,0.0,2200.0,103399.44,reference_only
2026-06-13,2026-06-13,1440,4494.72,0.0,2200.0,107873.28,reference_only
2026-06-14,2026-06-14,10,3529.22,2274.91,2163.84,588.2,production
2026-06-14,2026-06-14,10,3563.74,2305.09,2176.06,593.96,production
2026-06-14,2026-06-14,30,3793.34,1473.11,2200.0,1896.67,production
2026-06-14,2026-06-14,30,3890.29,890.09,2200.0,1945.14,production
2026-06-14,2026-06-14,60,4175.95,1095.1,2200.0,4175.95,production
2026-06-14,2026-06-14,60,4327.88,1155.02,2200.0,4327.88,production
2026-06-14,2026-06-14,360,4045.13,124.76,2200.0,24270.78,reference_only
2026-06-14,2026-06-14,360,4055.81,6.11,2200.0,24334.86,reference_only
2026-06-14,2026-06-14,1440,5951.73,111.2,2200.0,142841.52,reference_only
2026-06-14,2026-06-14,1440,5960.98,96.47,2200.0,143063.52,reference_only
2026-06-15,2026-06-15,10,7840.08,6181.96,2200.0,1306.68,production
2026-06-15,2026-06-15,10,7842.64,6209.91,2200.0,1307.11,production
2026-06-15,2026-06-15,30,7805.46,4598.35,2200.0,3902.73,production
2026-06-15,2026-06-15,30,7807.41,3292.67,2200.0,3903.7,production
2026-06-15,2026-06-15,60,7821.6,3299.86,2200.0,7821.6,production
2026-06-15,2026-06-15,60,7830.63,3330.69,2200.0,7830.63,production
2026-06-15,2026-06-15,360,6445.18,939.74,2200.0,38671.08,reference_only
2026-06-15,2026-06-15,360,6633.38,758.73,2200.0,39800.28,reference_only
2026-06-15,2026-06-15,1440,6969.05,401.07,2200.0,167257.2,reference_only
2026-06-15,2026-06-15,1440,7063.24,465.74,2200.0,169517.76,reference_only
2026-06-16,2026-06-16,10,7326.97,5728.12,2195.23,1221.16,production
2026-06-16,2026-06-16,10,7351.69,5775.37,2195.11,1225.28,production
2026-06-16,2026-06-16,30,7269.85,4206.95,2200.0,3634.93,production
2026-06-16,2026-06-16,30,7320.42,3137.8,2200.0,3660.21,production
2026-06-16,2026-06-16,60,7279.28,3033.6,2200.0,7279.28,production
2026-06-16,2026-06-16,60,7299.36,3059.21,2200.0,7299.36,production
2026-06-16,2026-06-16,360,7267.98,948.62,2200.0,43607.88,reference_only
2026-06-16,2026-06-16,360,7047.32,713.71,2200.0,42283.92,reference_only
2026-06-16,2026-06-16,1440,7160.7,605.78,2200.0,171856.8,reference_only
2026-06-16,2026-06-16,1440,7218.15,631.21,2200.0,173235.6,reference_only
2026-06-17,2026-06-17,10,5159.58,3609.79,2197.07,859.93,production
2026-06-17,2026-06-17,10,5197.06,3658.54,2199.37,866.18,production
2026-06-17,2026-06-17,30,5342.5,2483.29,2200.0,2671.25,production
